,Language,Model,BeamSearch,Temperature,Category,Input String,Original,Generated,TextID,BERTScore F1,chrF++,Sentence BLEU,Corpus BLEU
148,EN,Llama3,4,,MusicalWork,Nord (Year of No Light album) has releaseDate 2006-09-06. Nord (Year of No Light album) has followedBy Live at Roadburn 2008 (Year of No Light album). Nord (Year of No Light album) has genre Sludge metal. Nord (Year of No Light album) has producer Year of No Light. Nord (Year of No Light album) has genre Post-metal. ,"['Released on 2006-09-06, the Nord album was part of the post-metal genre of sludge metal. The Year of No Light produced the album and followed it up with Live at Roadburn 2008.', 'The post-metal and sludge metal album Nord by The Year of No Light, produced by Year of No Light was released on September 6, 2008 and was preceded by the album Live at Roadburn 2008.', 'The album Nord released in 06-09-2006 by Year of No Light is post metal and sludge metal genre. Year of No Light also the producers of their album Nord followed it with the album Live at Roadburn 2008.']","The album ""Nord"" by Year of No Light was released on September 6, 2006. It was followed by the album ""Live at Roadburn 2008"" by Year of No Light. The album ""Nord"" by Year of No Light is a Sludge metal album. The album ""Nord"" by Year of No Light is a Post-metal album.",Id149,0.7077123324076334,0.5204255779584249,0.6487751258773213,
149,EN,Llama3,4,,Scientist,"Olga Bondareva has deathPlace Saint Petersburg. Olga Bondareva has birthPlace Leningrad, USSR. ","['Olga Bondareva, born in Leningrad, USSR, later died in Saint Petersburg.', 'Olga Bondareva was born in Leningrad, USSR and died in Saint Petersburg.', 'Olga Bondareva died in Saint Petersburg, although her birthplace was in Leningrad, USSR.']","Olga Bondareva was born in Leningrad, USSR and died in Saint Petersburg.",Id150,0.9049620032310486,0.8034576773643494,1.0,
150,EN,Llama3,4,,MusicalWork,Nord (Year of No Light album) has releaseDate 2006-09-06. Nord (Year of No Light album) has followedBy Live at Roadburn 2008 (Year of No Light album). Nord (Year of No Light album) has genre Sludge metal. Nord (Year of No Light album) has producer Year of No Light. Nord (Year of No Light album) has artist Year of No Light. ,"[""Year of No Light self-produced their sludge-metal album Nord, and released it on September 6th, 2006. The band's next album was Live at Roadburn 2008."", 'Year of No Light is the artist and producer of the album Nord, which was released on September 6, 2006. It is in the sludge metal genre. It preceded Live at Roadburn 2008.', 'The album Nord by Year of No Light, a sludge metal genre was produced by the band and released on 06-09-2006. It followed the album Live at Roadburn 2008.']","The album ""Nord"" by Year of No Light was released on September 6, 2006. It was followed by the album ""Live at Roadburn 2008"". The album ""Nord"" is a Sludge metal album. The album ""Nord"" was produced by Year of No Light. The album ""Nord"" was performed by Year of No Light.",Id151,0.6957125067710876,0.5109374523162842,0.5489595499283867,
151,EN,Llama3,4,,MusicalWork,Nord (Year of No Light album) has followedBy Live at Roadburn 2008 (Year of No Light album). Nord (Year of No Light album) has producer Year of No Light. Nord (Year of No Light album) has artist Year of No Light. Nord (Year of No Light album) has recordLabel Crucial Blast. ,"[""Year of No Light is both the artist and the producer of the album Nord. The album was released on the label Crucial Blast. Year of No Light's next album was Live at Roadburn 2008."", 'The album Nord by the Year of No Light, who also produced it was released by the record label Crucial blast. The album Nord was followed with the album Live at Roadburn 2008.', ""Record label Crucial Blast's band Year of No Light produced the album Nord, which was then followed by Live at Roadburn 2008.""]","The album ""Nord"" by Year of No Light was followed by ""Live at Roadburn 2008"". The album ""Nord"" was produced by Year of No Light. The album ""Nord"" was performed by Year of No Light. The album ""Nord"" was released by Crucial Blast.",Id152,0.7092921733856201,0.5060788989067078,0.6529172855873112,
152,EN,Llama3,4,,Politician,Abraham A. Ribicoff has spouse Casey Ribicoff. Abraham A. Ribicoff has nationality American. ,"['Casey Ribicoff was the wife of citizen of the United States, Abraham A. Ribicoff.', 'Abraham A. Ribicoff, an American, is the husband of Casey Ribicoff.', 'Abraham A. Ribicoff, husband of Casey Ribicoff, was a citizen of the USA.']",Abraham A. Ribicoff was married to Casey Ribicoff. He was American.,Id153,0.7832445502281189,0.5021446148554484,0.7427883983203444,
153,EN,Llama3,4,,Scientist,India has leader Pranab Mukherjee. ,"['Pranab Mukherjee was a leader of India.', 'The leader of India is Pranab Mukherjee.', 'Pranab Mukherjee is the leader of India.']",Pranab Mukherjee is the leader of India.,Id154,0.9355685512224833,0.8409162759780884,1.0,
154,EN,Llama3,4,,Artist,Liselotte Grschebina has birthDate 1908-05-02. Liselotte Grschebina has nationality Israel. ,"['Liselotte Grschebina was born on May 2, 1908 and has Israeli nationality.', 'Liselotte Grschebina was an Israeli born on May 2nd, 1908.', 'Liselotte Grschebina is an Israeli national born on May 2, 1908.']","Liselotte Grschebina was born on May 2, 1908. She is Israeli.",Id155,0.866826593875885,0.7062783638636271,0.8934392374734422,
155,EN,Llama3,4,,Scientist,Nurhan Atasoy has residence Istanbul. Turkey has governmentType Unitary state. Nurhan Atasoy has residence Turkey. ,"['Nurhan Atasoy resides in the unitary state of Turkey, specifically in Istanbul.', 'Nurhan Atasoy resides in Istanbul which is in Turkey whose type of government is s unitary state.', 'Nurhan Atasoy resides in Istanbul, Turkey. Turkey has a unitary form of government.']",Nurhan Atasoy lives in Istanbul. Istanbul is located in Turkey.,Id156,0.7809455593427023,0.39125483234723407,0.5535315966681691,
156,EN,Llama3,4,,MusicalWork,The Velvet Underground has genre Proto-punk. ,"['The genre of the Velvet Underground is proto-punk.', 'Proto-punk is the genre of the Velvet Underground.', 'The Velvet Underground is a proto-punk band.']",The Velvet Underground is a proto-punk band.,Id157,0.826856255531311,0.7176168163617452,1.0,
157,EN,Llama3,4,,Artist,Aaron Turner has genre Post-metal. Aaron Turner has associatedBand/associatedMusicalArtist Twilight (band). Aaron Turner has activeYearsStartYear 1995. ,"['Aaron Turner is a post metal musician who started performing in 1995 and played with the post metal band, Twilight.', 'Aaron Turner is a post metal musician who started performing in 1995 and played with the band, Twilight.']",Aaron Turner is known for his work in the post-metal genre. He is associated with the band Twilight. His music career began in 1995.,Id158,0.7158848941326141,0.4420925974845886,0.5268251497597177,
158,EN,Llama3,4,,Monument,"11th Mississippi Infantry Monument has location Adams County, Pennsylvania. 11th Mississippi Infantry Monument has state Pennsylvania. Adams County, Pennsylvania has hasToItsSoutheast Carroll County, Maryland. ","['The 11th Mississippi Infantry Monument is located in Adams County, in the state of Pennsylvania which is northwest to Carroll County Maryland.', 'The 11th Mississippi Infantry Monument is located in Adams County, the state of Pennsylvania which is located northwest to Carroll County, Maryland.', 'The 11th Mississippi Infantry Monument is in Adams County, Pennsylvania. To the southeast of Adams County, Pennsylvania lies Carroll County, Maryland.']","Here is the text corresponding to the triples:

The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. The 11th Mississippi Infantry Monument is located in the state of Pennsylvania. Adams County is located to the southeast of Carroll County, Maryland.",Id159,0.7417509953180949,0.7036471962928772,0.6010581486988009,
159,EN,Llama3,4,,Film,English Without Tears has releaseDate 1944-07-28. English Without Tears has writer Terence Rattigan. English Without Tears has runtime 89.0. English Without Tears has editing Alan Jaggs. English Without Tears has musicComposer Nicholas Brodszky. ,"['English Without Tears is an 89 minute movie written by Terence Rattigan and released on July 28th, 1944. Alan Jaggs was the editor while Nicholas Brodszky wrote the music for the film.', 'On 1994-07-28,English Without Tears a 89 minutes long was released which is written by Terence Rattigan,done by Alan Jaggs and composed by Nicholas Brodszky.', 'The film English Without Tears, written by Terence Rattigan, was released on 07-28-1944. Edited by Alan Jaggs, it has an 89 minute running time with music composed by Nicholas Brodszky..']","English Without Tears was released on July 28, 1944. It was written by Terence Rattigan. The film has a runtime of 89 minutes.",Id160,0.6947040359179179,0.45161577065785724,0.6788622997643302,
160,EN,Llama3,4,,Monument,"Adams County, Pennsylvania has hasToItsWest Franklin County, Pennsylvania. 11th Mississippi Infantry Monument has established 2000. 11th Mississippi Infantry Monument has location Adams County, Pennsylvania. 11th Mississippi Infantry Monument has municipality Gettysburg, Pennsylvania. Adams County, Pennsylvania has hasToItsSoutheast Carroll County, Maryland. 11th Mississippi Infantry Monument has category Contributing property. ","['Adams County Pennsylvania, which is to the east of Franklin County, Pennsylvania, is the location of the 11th Mississippi Infantry Monument, which was established there in the year 2000. The 11th Mississippi Infantry Monument stands in the municipality of Gettysburg and falls under the category of Contributing property. To the southeast of Adams County, lies Carroll County, Maryland.', ""A monument to the 11th Mississippi Infantry was built in 2000 in the municipality of Gettysburg which is in Adams County, Pennsylvania. Carroll County Maryland is southeast of Adams County, while Pennsylvania's Franklin County is to be found to the west. This monument is categorised as a contributing property."", 'To the west of Adams County, Pennsylvania, is Franklin County, Pennsylvania and to its southeast is Carroll County, Maryland. In Adams County, a monument to the 11th Mississippi Infantry was established in 2000 in the municipality of Gettysburg. This monument is categorized as a Contributing Property.']","Here is the text corresponding to the triples:

Adams County, Pennsylvania is located to the west of Franklin County, Pennsylvania. The 11th Mississippi Infantry Monument was established in 2000. The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. The 11th Mississippi Infantry Monument is located in Gettysburg, Pennsylvania. Adams County, Pennsylvania is located to the southeast of Carroll County, Maryland. The 11th Mississippi Infantry Monument is a contributing property.",Id161,0.7189378341039022,0.5893487135569254,0.6465907451492385,
161,EN,Llama3,4,,Artist,Aaron Turner has associatedBand/associatedMusicalArtist Lotus Eaters (band). Aaron Turner has genre Black metal. Aaron Turner has instrument Electric guitar. ,"['Aaron Turner is a black metal musician in the Lotus Eaters who plays electric guitar.', 'Aaron Turner is a black metal musician who plays electric guitar in the Lotus Eaters.', 'Aaron Turner plays the electric guitar in the Black Metal band, Lotus Eaters.']",Aaron Turner is associated with the band Lotus Eaters. He is a black metal musician. He plays the electric guitar.,Id162,0.796397348244985,0.6853574713071188,0.7228680472302096,
162,EN,Llama3,4,,WrittenWork,The Fellowship of the Ring has publisher George Allen & Unwin. The Fellowship of the Ring has literaryGenre Fantasy (genre). The Fellowship of the Ring has followedBy The Two Towers. ,"['The Fellowship of the Ring and The Two Towers were books belonging to the fantasy literary genre published by George Allen & Unwin.', 'George Allen & Unwin published the fantasy novel The Fellowship of the Ring, which was followed by its sequel The Two Towers.', 'George Allen & Unwin published the fantasy, Fellowship of the Ring, followed by The Two Towers.']",The Fellowship of the Ring was published by George Allen & Unwin. The Fellowship of the Ring is a fantasy novel. The Fellowship of the Ring is followed by The Two Towers.,Id163,0.7708514134089152,0.6454689304033915,0.6639350007846352,
163,EN,Llama3,4,,Film,Death on a Factory Farm has director Tom Simon. Death on a Factory Farm has broadcastedBy HBO. Death on a Factory Farm has editor Geof Bartz. Death on a Factory Farm has musicComposer Jamie Lawrence. Death on a Factory Farm has runtime 83.0. Death on a Factory Farm has director Sarah Teale. ,"['Sarah Teale and Tom Simon directed the 83 minute movie Death on a Factory Farm which was edited by Geof Bartz. Jamie Lawrence composed the music for the movie which was released by HBO.', 'Tom Simon and Sarah Teale directed the 83 minute movie Death on a Factory Farm which was edited by Geof Bartz. Jamie Lawrence composed music for this movie which was broadcasted by HBO.', 'Sarah Teale and Tom Simon directed the 83 minute movie Death on a Factory Farm which edited by Geof Bartz and broadcasted by HBO. The movie has Jamie Lawrence as the music composer.']","The documentary ""Death on a Factory Farm"" is directed by Tom Simon and Sarah Teale. It was broadcast on HBO and edited by Geof Bartz. The music was composed by Jamie Lawrence, and the film has a runtime of 83 minutes.",Id164,0.7763396898905436,0.5834303100903829,0.7123457090445888,
164,EN,Llama3,4,,Athlete,FC Terek Grozny has ground Grozny. Aleksandr Prudnikov has currentclub FC Amkar Perm. Aleksandr Prudnikov has club FC Terek Grozny. Aleksandr Prudnikov has birthDate 1989-02-24. Aleksandr Prudnikov has height 185.0 (centimetres). ,"['Aleksandr Prudnikov was born on February 24, 1989 and is 185 cm tall. He currently plays for FC Amkar Perm and also played for FC Terek Grozny, which is located in Grozny.', 'Aleksandr Prudnikov, height 185 cm., born on 1989-02-24, and who plays for FC Amkar Perm, is in the FC Terek Grozny club the ground of which is based at Grozny.', 'Aleksandr Prudnikov, 185 cm tall, whose date of birth is 1989-02-24 and whose current club is FC Amkar Perm, plays for FC Terek Grozny, the ground of which is based at Grozny.']","FC Terek Grozny is based in Grozny. Aleksandr Prudnikov currently plays for FC Amkar Perm. Aleksandr Prudnikov used to play for FC Terek Grozny. Aleksandr Prudnikov was born on February 24, 1989. Aleksandr Prudnikov is 185 centimetres tall.",Id165,0.7704784472783407,0.5131970445315043,0.59916462644159,
165,EN,Llama3,4,,Building,Alan B. Miller Hall has architect Robert A. M. Stern. Alan B. Miller Hall has address 101 Ukrop Way. Alan B. Miller Hall has buildingStartDate 30 March 2007. Alan B. Miller Hall has currentTenants Mason School of Business. Alan B. Miller Hall has completionDate 2009-06-01. Alan B. Miller Hall has owner College of William & Mary. ,"['The College of William and Mary is the owner of the Alan B. Miller Hall at 101 Ukrop Way, which began construction on the 30th of March, 2007. The building was designed by Robert A M Stern and was completed on the 1st of June 2009. The Mason School of Business are the current tenants.', 'The address of the Alan B. Miller Hall, which was designed by architect Robert A.M. Stern, is ""101 Ukrop Way"". The Mason School of Business are the current tenants of the building which began construction on the 30th of March 2007 and was completed on June 1st, 2009. The College of William and Mary is its current owner..', 'The College of William and Mary is the owner of the Alan B. Miller Hall at 101 Ukrop Way, which was designed by Robert A.M. Stern. The current tenants of the building are The Mason School of Business and the building began construction on the 30th of March 2007. The hall was completed on the 1st of June 2009.']","Alan B. Miller Hall was designed by Robert A. M. Stern. It is located at 101 Ukrop Way. Construction on the building began on March 30, 2007. The building is currently home to the Mason School of Business. The building was completed on June 1, 2009. The College of William & Mary owns the building.",Id166,0.8056331078211466,0.6111311713854471,0.7775266525100744,
166,EN,Llama3,4,,MusicalWork,Bootleg Series Volume 1: The Quine Tapes has precededBy Squeeze (The Velvet Underground album). Bootleg Series Volume 1: The Quine Tapes has recordLabel Polydor Records. Bootleg Series Volume 1: The Quine Tapes has recordLabel Universal Music Group. ,"['Bootleg Series Volume 1: The Quine Tapes was recorded through Polydor Records, released by the record label Universal Music Group, and preceded by the Velvet Underground album Squeeze.', 'The Bootleg Series Volume 1: The Quine Tapes, which was preceded by the album Squeeze, was released by the record label Polydor Records and recorded under the Universal Music Group record label.', 'Bootleg Series Volume 1: The Quine Tapes, recorded under the Polydor Records record label and published by Universal Music Group, was preceded by Squeeze by The Velvet Underground.']",Bootleg Series Volume 1: The Quine Tapes was preceded by Squeeze (The Velvet Underground album). Bootleg Series Volume 1: The Quine Tapes was released by Polydor Records. Bootleg Series Volume 1: The Quine Tapes was released by Universal Music Group.,Id167,0.7471126119295756,0.6022345821062723,0.6331619225703295,
167,EN,Llama3,4,,Film,Death on a Factory Farm has director Tom Simon. Death on a Factory Farm has producer Tom Simon. Death on a Factory Farm has producer Sarah Teale. Death on a Factory Farm has director Sarah Teale. Death on a Factory Farm has runtime 83.0. ,"['Death on a Factory Farm was produced and directed by Tom Simon and Sarah Teale. The film runs for 83 minutes.', '""Death on a Factory Farm"" is a film both directed and produced by Tom Simon and Sarah Teale. The film runs for 83 minutes.', 'Tom Simon and Sarah Teale directed and produced the 83 minutes movie Death on a Factory Farm.']","The documentary ""Death on a Factory Farm"" is directed by Tom Simon. The documentary ""Death on a Factory Farm"" is produced by Tom Simon and Sarah Teale. The documentary ""Death on a Factory Farm"" has a runtime of 83 minutes.",Id168,0.7562512954076132,0.5951599478721619,0.45802078626815224,
168,EN,Llama3,4,,Building,"Alan B. Miller Hall has currentTenants Mason School of Business. Alan B. Miller Hall has location Williamsburg, Virginia. Alan B. Miller Hall has owner College of William & Mary. ","['The College of William and Mary, located in Williamsburg Virginia is the location of the Mason School of Business located inside Alan B Miller Hall.', 'The Mason School of Business, inside Alan B Miller Hall, is in Williamsburg, Virginia at the College of William and Mary.', 'The Mason School of Business are the current tenants of Alan B Miller Hall, located in Williamsburg, Virginia and owned by The College of William and Mary.']","Alan B. Miller Hall is home to the Mason School of Business. It is located in Williamsburg, Virginia. The building is owned by the College of William & Mary.",Id169,0.7966766754786173,0.6473945180575053,0.7820872047740196,
169,EN,Llama3,4,,MusicalWork,Bootleg Series Volume 1: The Quine Tapes has recordLabel Universal Music Group. ,"['The Bootleg Series Volume 1: The Quine Tapes was recorded under the Universal Music Group record label.', 'The Bootleg Series Volume I: The Quine Tapes is released by the record label Universal Music Group.', 'The record label of Bootleg Series Volume 1: The Quine Tapes is Universal Music Group.']",Bob Dylan's Bootleg Series Volume 1: The Quine Tapes was released by Universal Music Group.,Id170,0.8212840358416239,0.6795182625452677,0.881780227515142,
170,EN,Llama3,4,,Film,McVeagh of the South Seas has imdbId 0004319. McVeagh of the South Seas has director Cyril Bruce. McVeagh of the South Seas has director Harry Carey (actor born 1878). ,"['McVeagh of the South Seas (IMDb ID 0004319) is a film starring Harry Carey and was directed by Harry Carey and Cyril Bruce.', ""'McVeagh of the South Seas' (a film registered in IMDb, ID 0004319) was directed by Cyril Bruce and Harry Carey, an actor born in 1878."", ""The movie McVeagh of the South Seas' IMDb id is 0004319. It was directed by Cyril Bruce and starred actor Harry Carey who was born in 1878.""]",Cyril Bruce directed McVeagh of the South Seas. Harry Carey directed McVeagh of the South Seas.,Id171,0.6022116740544637,0.40191521247227985,0.4995999043831977,
171,EN,Llama3,4,,Film,English Without Tears has releaseDate 1944-07-28. English Without Tears has director Harold French. English Without Tears has editing Alan Jaggs. English Without Tears has producer Anatole de Grunwald. ,"['The movie English Without Tears, which was released on 07-28-1944, was directed by Harold French, edited by Alan Jaggs, and produced by Anatole de Grunwald.', 'English Without Tears was a movie directed by Harold French that was released on July 28th 1944. Alan Jaggs edited the movie while Anatole de Grunwald produced it.', 'The film English Without Tears was released on July 28, 1944, directed by Harold French, edited by Alan Jaggs, produced by Anatole de Grunwald.']","The film ""English Without Tears"" was released on July 28, 1944. It was directed by Harold French, edited by Alan Jaggs, and produced by Anatole de Grunwald.",Id172,0.8840076327323914,0.7729838689168295,0.9510406746426219,
172,EN,Llama3,4,,MusicalWork,Turn Me On (album) has genre Noise rock. Noise rock has musicFusionGenre Noise pop. ,"['Noise pop is a fusion genre, having elements from noise rock, which is the genre of the album Turn Me On, among other things.', 'Noise pop is a fusion genre of noise rock an example of which is Turn Me On album.', 'The album Turn Me On is an example of the genre known as noise rock, a fusion genre having elements of noise pop among other things.']","The album ""Turn Me On"" is a noise rock album that combines elements of noise pop.",Id173,0.703816552956899,0.38230042656262714,0.7252074839519899,
173,EN,Llama3,4,,Astronaut,"Alan Shepard has birthDate 1923-11-18. Alan Shepard has deathPlace California. Alan Shepard has birthPlace New Hampshire. Alan Shepard has almaMater NWC, M.A. 1957. ","['Alan Shepard was born in New Hampshire on November 18th 1923, he graduated from NWC with an M.A. in 1957 and died in California.', 'NWC graduate Alan Shepard earned his MA in 1957, was born 11/18/1923 in New Hampshire and died in California.', 'Alan Shepard was born on November 18, 1923 in New Hampshire, graduated from NWC in 1957 with an M.A and died in California.']","Alan Shepard was born on November 18, 1923. He died in California. He was born in New Hampshire. He graduated from the Naval War College with a Master of Arts degree in 1957.",Id174,0.738588829835256,0.6244243780771891,0.6321158717552197,
174,EN,Llama3,4,,Scientist,Lady Anne Monson has birthPlace Darlington. Lady Anne Monson has deathDate 1776-02-18. ,"['Lady Anne Monson, who was born in Darlington, died on 1776-02-18.', 'Lady Anne Monson, who was born in Darlington, died on February 18, 1776.', 'Lady Anne Monson, who was born in Darlington, died on February 18th, 1776.']","Lady Anne Monson was born in Darlington and died on February 18, 1776.",Id175,0.8574879964192709,0.729932447274526,0.8746196678658267,
175,EN,Llama3,4,,Building,"Alan B. Miller Hall has architect Robert A. M. Stern. Alan B. Miller Hall has address 101 Ukrop Way. Alan B. Miller Hall has currentTenants Mason School of Business. Alan B. Miller Hall has location Williamsburg, Virginia. Alan B. Miller Hall has owner College of William & Mary. ","['The Alan B. Miller Hall is located in Williamsburg, Virginia and is owned by The College of William and Mary. The building was designed by Robert A.M. Stern and has the address of 101 Ukrop Way. It is currently tenanted by The Mason School of Business.', 'The address of Alan B. Miller Hall is 101 Ukrop Way in Williamsburg, Virginia and the property was designed by Robert A M Stern. The owner of the building is The College of William and Mary and The Mason School of Business are currently based at the Hall and are the current tenants.', 'The College of William and Mary is the owner of the Alan B. Miller Hall in 101 Ukrop Way, Williamsburg, Virginia, designed by Robert A M Stern. The Mason School of Business are the current tenants of Alan B Miller Hall.']","Alan B. Miller Hall was designed by Robert A. M. Stern. It is located at 101 Ukrop Way. The building is currently home to the Mason School of Business. It is situated in Williamsburg, Virginia. The College of William & Mary owns the building.",Id176,0.7941218813260397,0.6212012966473898,0.818855332514974,
176,EN,Llama3,4,,City,Ciudad Ayala has country Mexico. Mexico has areaTotal 1972550.0. Ciudad Ayala has isPartOf Morelos. Morelos has type States of Mexico. ,"['With a total area of 1972550.0, the country of Mexico has a state called Morelos. One of its cities is named Ciudad Ayala.', 'Ciudad Ayala is a part of Morelos which is a state in Mexico. The total area of Mexico is 1972550.0.', 'Ciudad Ayala is a part of the state of Morelos in the country of Mexico. Mexico has a total area of 1,972,550 square kilometers.']","Ciudad Ayala is located in Mexico. Mexico covers an area of 1,972,550 square kilometers. Ciudad Ayala is part of Morelos. Morelos is a state in Mexico.",Id177,0.7224309047063192,0.5096590717633566,0.7178477786839557,
177,EN,Llama3,4,,MusicalWork,Pop rock has stylisticOrigin Rock music. ,"['A stylistic origin of pop rock is rock music.', 'Pop rock has its stylistic origin in rock music.', 'The stylistic origin of pop rock is rock music.']",Pop rock originated from rock music.,Id178,0.7510354320208231,0.41902467608451843,0.5473222285155291,
178,EN,Llama3,4,,MusicalWork,Bootleg Series Volume 1: The Quine Tapes has artist The Velvet Underground. Bootleg Series Volume 1: The Quine Tapes has runtime 230.05. ,"['Bootleg Series Volume I: The Quine Tapes was created by The Velvet Underground and is 230.05 minutes long.', 'Music group the Velvet Underground released album Bootleg Series Volume 1: The Quine Tapes, which have a runtime of 230.05 minutes.', 'Bootleg Series Volume 1: The Quine Tapes by The Velvet Underground, has a run time of 230:05.']",The Velvet Underground's Bootleg Series Volume 1: The Quine Tapes has a runtime of 230.05 minutes.,Id179,0.847915788491567,0.6902946829795837,0.9605206120590855,
179,EN,Llama3,4,,Film,Death on a Factory Farm has producer Sarah Teale. Death on a Factory Farm has director Sarah Teale. Death on a Factory Farm has runtime 83.0. ,"['Sarah Teale was both the producer and director of the 83-minute movie Death on a Factory Farm.', 'Death on a Factory Farm, with a running time of 83.0, was produced and directed by Sarah Teale.', 'Sarah Teale directed and produced Death on a Factory Farm which runs 83 minutes.']",Death on a Factory Farm is produced by Sarah Teale. Death on a Factory Farm is directed by Sarah Teale. Death on a Factory Farm lasts 83 minutes.,Id180,0.7183566292126974,0.5169147451718649,0.5340556325175999,
180,EN,Llama3,4,,Scientist,Lady Anne Monson has residence India. India has leaderTitle President. Lady Anne Monson has birthPlace Darlington. India has foundingDate 1950-01-26. ,"['Lady Anne Monson was born in Darlington and currently resides in India. India was founded on the 26th of January in 1950 and is currently lead by a President.', 'Lady Anne Monson was born in Darlington and resides in India. India was was founded on January 26, 1950 and is led by a president.', 'Lady Anne Monson (born in Darlington) resided in India for most of her life. India was founded on January 26th, 1950 and its leader is called the President.']","Lady Anne Monson lives in India. India is led by a President. Lady Anne Monson was born in Darlington. India was founded on January 26, 1950.",Id181,0.81781538327535,0.6419872045516968,0.8259341008377854,
181,EN,Llama3,4,,MusicalWork,Bootleg Series Volume 1: The Quine Tapes has producer The Velvet Underground. Bootleg Series Volume 1: The Quine Tapes has runtime 230.05. Bootleg Series Volume 1: The Quine Tapes has recordedIn United States. ,"['The Bootleg Series Volume I: The Quine Tapes, produced by the Velvet Underground, was recorded in the United States and has a run time of 230:05.', 'The Bootleg Series Volume I: The Quine Tapes, produced by The Velvet Underground and recorded in the United States, has a rung time 230.05 minutes.', 'The Quine Tapes was produced by The Velvet Underground which was 230.05 minutes long that was recorded in the United States.']",The Velvet Underground produced Bootleg Series Volume 1: The Quine Tapes. Bootleg Series Volume 1: The Quine Tapes has a runtime of 230.05 minutes. Bootleg Series Volume 1: The Quine Tapes was recorded in the United States.,Id182,0.7363176941871643,0.6424610416094462,0.6125388279749061,
182,EN,Llama3,4,,City,Ciudad Ayala has populationMetro 1777539. Ciudad Ayala has utcOffset −6. Ciudad Ayala has isPartOf Morelos. Ciudad Ayala has country Mexico. Ciudad Ayala has elevationAboveTheSeaLevel 1147.0. Ciudad Ayala has timeZone Pacific Daylight Time. ,"[""Ciudad Ayala is a part of Morelos and located in the country of Mexico. Ciudad Ayala's elevation above the sea level is 1147.0 and the, the UTC offset is -6 and the time zone is PDT. The population of the metropolitan area of Ciudad Ayala is 1,777,539."", 'The population of the metropolitan area of Ciudad Ayala, a part of Morelos, Mexico, located at 1147.0 above sea level, is 1,777,539, and the UTC offset for this Pacific Daylight Time zone area is -6.', 'Ciudad Ayala is in the Morelos part of Mexico. The city’s metro area has population of 1,777,539 people. The city is 1147 m above sea level and is located in UTC offset -6 in the Pacific Daylight Time time zone.']","Ciudad Ayala has a population of 1,777,539. Ciudad Ayala is located 6 hours behind UTC. Ciudad Ayala is part of the state of Morelos. Ciudad Ayala is located in Mexico. Ciudad Ayala has an elevation of 1,147 meters above sea level. Ciudad Ayala is in the Pacific Daylight Time zone.",Id183,0.7290888031323751,0.5101749897003174,0.7037483198778467,
183,EN,Llama3,4,,Film,Super Capers has writer Ray Griggs (director). Ray Griggs (director) has birthYear 1974. Super Capers has starring Michael Rooker. Super Capers has starring Tom Sizemore. ,"['Director Ray Griggs, born in 1974, is the writer of the film Super Capers, starring Michael Rooker and Tom Sizemore.', 'Super Capers was directed by Ray Griggs who was born in 1974. The movie stars are Michael Rooker and Tom Sizemore.', 'Super Capers was written and directed by Ray Griggs who was born in 1974. The movie stars Michael Rooker and Tom Sizemore.']",The writer of Super Capers is Ray Griggs. Ray Griggs was born in 1974. Super Capers stars Michael Rooker. Super Capers stars Tom Sizemore.,Id184,0.7709193825721741,0.5476850469907125,0.6757901477776858,
184,EN,Llama3,4,,Monument,"11th Mississippi Infantry Monument has established 2000. 11th Mississippi Infantry Monument has location Adams County, Pennsylvania. 11th Mississippi Infantry Monument has country United States. ","['The 11th Mississippi Infantry Monument was established in Adams County, Pennsylvania, the United States in 2000.', 'The 11th Mississippi Infantry Monument was established in 2000 in the location of Infantry Monument is Adams County, Pennsylvania which is located in the United States.', 'The 11th Mississippi Infantry Monument, in Adams County, Pennsylvania, USA, was established in the year 2000.']","The 11th Mississippi Infantry Monument was established in 2000. It is located in Adams County, Pennsylvania. It is situated in the United States.",Id185,0.782699724038442,0.7783652742703756,0.7582556331796517,
185,EN,Llama3,4,,MusicalWork,Take It Off! has producer The Honeymoon Killers (American band). ,"['The album Take It Off! is produced by the American band the Honeymoon Killers.', 'The producer of Take It Off! is the American band the Honeymoon Killers.', 'Take It Off! was produced by the American band, the Honeymoon Killers.']","The song ""Take It Off!"" is produced by The Honeymoon Killers.",Id186,0.8065292239189148,0.5311327775319418,0.6914680100264741,
186,EN,Llama3,4,,MusicalWork,Nord (Year of No Light album) has releaseDate 2006-09-06. Nord (Year of No Light album) has followedBy Live at Roadburn 2008 (Year of No Light album). Nord (Year of No Light album) has genre Sludge metal. Nord (Year of No Light album) has genre Post-metal. ,"['Nord is an album by Year Of No Light that falls under the genres of sludge metal and post-metal. It was released in September 6th, 2006. The next album Year Of No Light released was Live at Roadburn 2008.', 'Year of No Light followed their album Nord, released on 06-09-2006, with the album Live at Roadburn 2008. The album is in the genres of sludge metal and post metal.', 'The Year of No Light album Nord, which was released on the date 2006-09-06, was followed by the album Live at Roadburn 2008. Nord is an album in the sludge metal and post-metal genres.']","The album ""Nord"" by Year of No Light was released on September 6, 2006. It was followed by the album ""Live at Roadburn 2008"". The album ""Nord"" is a Sludge metal and Post-metal album.",Id187,0.7651499311129252,0.5195112824440002,0.8062899779691326,
