,Language,Model,BeamSearch,Temperature,Category,Input String,Original,Generated,TextID,BERTScore F1,chrF++,Sentence BLEU,Corpus BLEU
346,EN,Gemma,,1.4,City,Ciudad Ayala has populationMetro 1777539. Ciudad Ayala has leaderTitle City Manager. Ciudad Ayala has type City. ,"['Ciudad Ayala is a city which is led by a City Manager. The population of the metropolitan area of Ciudad Ayala is 1,777,539.', 'Ciudad Ayala has a City manager as one of its leaders for this city with a metropolitan area population of 1,777,539 people.', 'The population of the metropolitan area of the city of Ciudad Ayala is 1,777,539. One of the leaders of this city is called the City Manager.']","Ciudad Ayala has a population of 1,777,539 and is led by a City Manager. It is a city.",Id347,0.7787755727767944,0.4402368366718292,0.5800379037593018,
347,EN,Gemma,,1.4,Film,Its Great to Be Young (1956 film) has starring John Mills. Its Great to Be Young (1956 film) has cinematography Gilbert Taylor. Its Great to Be Young (1956 film) has runtime 94.0. Its Great to Be Young (1956 film) has gross 282838.0. ,"[""It's Great to Be Young is a 1956 film in which John Mills played a lead role. The film featured Gilbert Taylor as a cinematographer, and it received £282,838. The duration of the film is around 94 minutes."", ""It's Great to Be Young (1956) is a 94 minute long movie starring John Mills. The film, which is in Gilbert Taylor’s cinematography, cost £282,838 to make."", 'The film, "" It\'s Great to Be Young"" was made in 1956 and lasts 94 minutes. It accumulated 282,838 pounds in the box office. It stars the actor John Mills and the cinematographer is Gilbert Taylor.']",John Mills starred in Its Great to Be Young (1956 film). Gilbert Taylor was the cinematographer for Its Great to Be Young (1956 film). Its Great to Be Young (1956 film) had a runtime of 94.0 and grossed 282838.0.,Id348,0.6155864795049032,0.3896375795205434,0.6207019547573397,
348,EN,Gemma,,1.4,MeanOfTransportation,ALCO RS-3 has buildDate May 1950 - August 1956. ALCO RS-3 has cylinderCount 12. ALCO RS-3 has builder Montreal Locomotive Works. ALCO RS-3 has length 17068.8 (millimetres). ,"['The ALCO RS-3 was produced between May 1950 and August 1956 and built by the Montreal Locomotive Works. The ALCO RS-3 has 12 cylinders and is 17068.8 millimetres in length.', 'The ALCO RS-3 was produced between May 1950 and August 1956 and was built by Montreal Locomotive Works. The ALCO RS-3 has a cylinder count of 12 and is 17068.8 millimetres in length.', 'The ALCO RS-3 was produced between May 1950 and August 1956 and was built by Montreal Locomotive Works. The locomotive has a cylinder count of 12 and is 17068.8 millimetres in length.']","ALCO RS-3 has buildDate May 1950 - August 1956, a cylinderCount of 12, builder Montreal Locomotive Works, and a length of 17068.8 millimeters.",Id349,0.7466726899147034,0.47936474283536273,0.6275896820192332,
349,EN,Gemma,,1.4,City,Ciudad Ayala has populationDensity 1604.0. Ciudad Ayala has leader Juan Nolasco. ,"['Ciudad Ayala city, led by Juan Nolasco, has a population density of 1604.0.', 'The population density of Ciudad Ayala led by Juan Nolasco is 1604.0.', 'One of the leaders of Ciudad Ayala, which has a population density of 1604, is Juan Nolasco.']",Ciudad Ayala has a population density of 1604.0 and is led by Juan Nolasco.,Id350,0.836918036142985,0.7037635445594788,0.9127333421795027,
350,EN,Gemma,,1.4,University,Acharya Institute of Technology has city Bangalore. Acharya Institute of Technology has established 2000. ,"['The Acharya Institute of Technology in Bangalore was established in 2000.', 'The Acharya Institute of Technology located in Bangalore was established in 2000.', 'The Acharya Institute of Technology was established in the year 2000 and is located in Bangalore.']",Acharya Institute of Technology is located in Bangalore and was established in 2000.,Id351,0.9071950316429138,0.8165099223454794,0.9781403552251307,
351,EN,Gemma,,1.4,MusicalWork,Noise rock has stylisticOrigin Noise music. ,"['Noise music is an origin of noise rock.', 'The stylistic origins of noise rock are from noise music.', 'The stylistic origin of noise rock is noise music.']",Noise rock has stylistic origins in noise music.,Id352,0.8298938870429993,0.5621183216571808,0.8245736490147247,
352,EN,Gemma,,1.4,CelestialBody,1147 Stavropolis has epoch 31 July 2016 (JD2457600.5). 1147 Stavropolis has periapsis 260855000000.0. 1147 Stavropolis has orbitalPeriod 1249.6. ,"['1147 Stavropolis has an epoch of 31 July 2016 (JD2457600.5), a periapsis of 260855000000.0, and an orbital period of 1249.6.', ""1147 Stavropolis's epoch was on July 31, 2016 and has a periapsis of 260855000000.0 and an orbital period of 1249.6 days."", '1147 Stavropolis, which had its epoch on July 31, 2016, has a periapsis of 260855000000 and an orbital period of 1249.6 days.']","Stavropolis is an asteroid with epoch 31 July 2016 (JD2457600.5), periapsis 260855000000.0, and an orbital period of 1249.6.",Id353,0.8386500080426534,0.6077443162600199,0.8738054914505131,
353,EN,Gemma,,1.4,MeanOfTransportation,"Pontiac Rageous has assembly Detroit. Detroit has isPartOf Wayne County, Michigan. Detroit has isPartOf Michigan. Pontiac Rageous has manufacturer Pontiac. ","['Pontiac Rageous is manufactured by Pontiac. It’s assembled in Detroit city in Wayne county, Michigan.', 'The Pontiac Rageous was manufactured by Pontiac and the assembly line was located in Detroit. Detroit, which is part of Michigan, is located in Wayne County.', 'The Pontiac Rageous was a car manufactured by Pontiac in Detroit, which much like Wayne County, is located in Michigan.']","Pontiac Rageous was assembled in Detroit. Detroit is part of Wayne County, Michigan. Detroit is also part of Michigan. Pontiac Rageous was manufactured by Pontiac.",Id354,0.754135270913442,0.6089333891868591,0.7435853554072974,
354,EN,Gemma,,1.4,CelestialBody,1147 Stavropolis has apoapsis 418476000000.0. 1147 Stavropolis has orbitalPeriod 1249.6. 1147 Stavropolis has discoverer Grigory Neujmin. 1147 Stavropolis has rotationPeriod 20378.5. ,"['Grigory Neujmin was the discoverer of the 1147 Stavropolis asteroid of 418476000000.0 AU, with a 20378.5 rotation period and an orbital period of 1249.6.', 'Asteroid 1147 Stavropolis was discovered by Grigory Neujmin. This asteroid has an orbital period of 1249.6 days, an apoapsis of 418476000000.0 and the rotation period is 20378.5.', '1147 Stavropolis is an asteroid that was discovered by Grigory Neujmin. It has a rotation period of 20378.5 with an orbital period of 1249.6 days. 418476000000.0 is the apoapsis of this asteroid.']",Stavropolis has an apoapsis of 418476000000.0 and an orbital period of 1249.6. It was discovered by Grigory Neujmin and has a rotation period of 20378.5.,Id355,0.8400941093762716,0.6578267614046732,0.9547237963855963,
355,EN,Gemma,,1.4,Airport,Adolfo Suárez Madrid–Barajas Airport has operatingOrganisation ENAIRE. Adolfo Suárez Madrid–Barajas Airport has location Alcobendas. Adolfo Suárez Madrid–Barajas Airport has runwayLength 4349.0. ENAIRE has city Madrid. Adolfo Suárez Madrid–Barajas Airport has elevationAboveTheSeaLevel 610.0. Adolfo Suárez Madrid–Barajas Airport has runwayName 14L/32R. ,"['Adolfo Suárez Madrid–Barajas Airport in Alcobendas (operated by ENAIRE in Madrid, Spain), that is located 610.0 metres above sea level, has a 4349.0 metres long runway named 14L/32R.', 'Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas, 610 meters above sea level. This airport is operated by ENAIRE, which is located in Madrid, Spain. The runway is named 14L/32R and is 4,349 meters long.', 'The Adolfo Suárez Madrid–Barajas Airport in Alcobendas, operated by ENAIRE in the city of Madrid, is 610 metres above sea level, with a runway named 14L/32R that is 4349 metres long.']","Adolfo Suárez Madrid–Barajas Airport has operatingOrganisation ENAIRE.
ENAIRE has city Madrid.
Adolfo Suárez Madrid–Barajas Airport has location Alcobendas.
Adolfo Suárez Madrid–Barajas Airport has elevationAboveTheSeaLevel 610.0.
Adolfo Suárez Madrid–Barajas Airport has runwayLength 4349.0.
Adolfo Suárez Madrid–Barajas Airport has runwayName 14L/32R.",Id356,0.630650540192922,0.3708984355131785,0.3734165894920157,
356,EN,Gemma,,1.4,Astronaut,Nie Haisheng has nationality Peoples Republic of China. ,"[""Nie Haisheng is from the People's Republic of China."", 'Nie Haisheng is a citizen of the People’s Republic of China.']",Nie Haisheng is of Chinese nationality.,Id357,0.7571390569210052,0.37898388504981995,0.4681274013296067,
357,EN,Gemma,,1.4,Airport,Al Asad Airbase has operatingOrganisation United States Air Force. United States Air Force has transportAircraft Boeing C-17 Globemaster III. ,"['Al Asad Airbase is operated by the United States Air Force which has a Boeing C-17 Globemaster III transport aircraft.', 'The United States Air Force is the operating organisation for Al Asad airbase and its transport aircraft is the Boeing C-17 Globemaster III.', 'The United States Air Force has a Boeing C-17 Globemaster III transport aircraft and operates Al Asad Airbase.']","Al Asad Airbase is operated by the United States Air Force, which operates Boeing C-17 Globemaster III transport aircraft.",Id358,0.8769872983296713,0.7477159102757772,0.9285978886466524,
358,EN,Gemma,,1.4,WrittenWork,The Fellowship of the Ring has literaryGenre Fantasy (genre). The Fellowship of the Ring has author J. R. R. Tolkien. ,"['The Fellowship of the Ring, which was written by J.R.R. Tolkien, is included in the Fantasy genre..', 'The fantasy book The Fellowship of the Ring was written by J.R.R. Tolkien.', 'The Fellowship of the Ring by J.R.R. Tolkien belongs to the fantasy genre.']","LiteraryGenre: Fantasy, author: J. R. R. Tolkien",Id359,0.6164819796880087,0.2526898334423701,0.27833304385846186,
359,EN,Gemma,,1.4,City,Ciudad Ayala has isPartOf Morelos. Morelos has leaderTitle Governor. ,"['The governor leads Ciudad Ayala in Morelos.', 'Ciudad Ayala is a part of Morelos that is led by the Governor.', 'Ciudad Ayala is part of Morelos, and the Governor is one of the leaders of the state of Morelos.']","Ciudad Ayala is part of Morelos, which has a Governor.",Id360,0.7815449635187784,0.49984845519065857,0.7178688639821963,
360,EN,Gemma,,1.4,Film,"Death on a Factory Farm has musicComposer Jamie Lawrence. Jamie Lawrence has club Ashford Town (Middlesex) F.C.. Death on a Factory Farm has broadcastedBy HBO. HBO has timeshiftChannel HBO East, HBO West. ","['‘Death on a Factory Farm’ introduces music written by Jamie Lawrence, who also played for Ashford Town, F.C. The movie was broadcast on HBO. HBO East and HBO west are the channel’s unique timeshift services.', 'Jamie Lawrence composed the music for the film Death on a Factory Farm, which was broadcast by HBO (the timeshift channel of which is split into HBO East and HBO West). Jamie Lawrence also played football with Ashford Town (Middlesex) F.C.', '""Death on a Factory Farm"", which is broadcast on HBO, had its music composed by Jamie Lawrence, who also played on the Ashford Town (Middlesex) F.C. team. HBO has timeshift channels called HBO West and HBO East.']",Jamie Lawrence has composed music for Death on a Factory Farm. Jamie Lawrence plays for Ashford Town (Middlesex) F.C.. Death on a Factory Farm was broadcast by HBO. HBO is broadcast on HBO East and HBO West.,Id361,0.7358745733896891,0.52265265583992,0.824508154336099,
361,EN,Gemma,,1.4,WrittenWork,J. R. R. Tolkien has birthDate 1892-01-03. ,"['J. R. R. Tolkien was born on January 3, 1892.', 'The birth date of J.R.R Tolkien is January 3rd, 1892.', 'J. R. R. Tolkien was born on January 3rd, 1892.']",J. R. R. Tolkien was born in 1892.,Id362,0.8283323049545288,0.5113558371861776,0.6704507636469154,
362,EN,Gemma,,1.4,Scientist,Kingdom of England has foundingYear 0927. ,"['The Kingdom of England was founded in the year 927.', 'The founding year for the Kingdom of England is 927.', 'The founding year of the Kingdom of England was 927.']",The Kingdom of England was founded in 927.,Id363,0.826317032178243,0.6349674661954244,0.7915390219181576,
363,EN,Gemma,,1.4,Film,Its Great to Be Young (1956 film) has starring John Mills. Its Great to Be Young (1956 film) has cinematography Gilbert Taylor. Its Great to Be Young (1956 film) has runtime 94.0. Its Great to Be Young (1956 film) has gross 282838.0. Its Great to Be Young (1956 film) has director Cyril Frankel. Its Great to Be Young (1956 film) has musicComposer Louis Levy. Its Great to Be Young (1956 film) has starring Cecil Parker. ,"[""The popular 1956 film, It's Great to Be Young, starred English actors John Mills and Cecil Parker, and was directed by Cyril Frankel. Cinematography was by Gilbert Taylor, with composition for the musical comedy by Louis Levy. The film's running time is 94 minutes, and, according to the Historical Journal of Film, Radio and Television, was produced for 282,838 pounds."", 'John Mills and Cecil Parker star in the movie It’s Great to be Young which was released in 1956. Gilbert Taylor was the cinematographer and the movie last for 94 minutes. Louis Levy composed the music. Cyril Frankel directed the movie and helped get the movie 282,838 pounds during box office.', 'It’s Great to be Young is a 1956 movie that last for 94 minutes. It is starring Cecil Parker and John Mills. Gilbert Taylor is the cinematographer and the director is Cyril Frankel. It made 282,838 pounds in income. Louis Levy composed the music.']","John Mills starred in It’s Great to Be Young (1956 film), it was shot by Gilbert Taylor, it ran 94 minutes, it grossed $282,838, Cyril Frankel directed it, Louis Levy composed the music, and Cecil Parker also starred.",Id364,0.7257229685783386,0.42615769306818646,0.7076520006582804,
364,EN,Gemma,,1.4,MusicalWork,Post-metal has instrument Synthesizer. ,"['Post-metal music includes synthesizers among the instruments it uses.', 'Post metal uses a synthesizer as an instrument.', 'The synthesizer is an instrument of post-metal.']",Post-metal uses a synthesizer.,Id365,0.7815289894739786,0.40262359380722046,0.5521329061594892,
365,EN,Gemma,,1.4,MusicalWork,Bootleg Series Volume 1: The Quine Tapes has genre Rock music. ,"[""Bootleg Series Volume 1: The Quine Tapes's genre is rock."", 'The album Bootleg Series Volume 1: The Quine Tapes fits into the Rock music genre.', 'The Bootleg Series Volume I: The Quine Tapes are Rock music genre.']",The Quine Tapes has genre Rock music.,Id366,0.6898618539174398,0.3755255142847697,0.518371572201647,
366,EN,Gemma,,1.4,Film,Death on a Factory Farm has director Tom Simon. Death on a Factory Farm has editor Geof Bartz. Death on a Factory Farm has musicComposer Jamie Lawrence. Death on a Factory Farm has runtime 83.0. ,"['Death on a Factory Farm is an 83 minute movie that is directed by Tom Simon. Geof Bartz edited it while Jamie Lawrence composed the music.', ""'Death on a Factory Farm' is an 83 minute long film which was directed by Tom Simon, edited by Geof Bartz an has music composed by Jamie Lawrence."", 'Death on a Factory Farm was an 83 minute movie directed and edited by Tom Simon and Geof Bartz. Jamie Lawrence composed the music.']","Tom Simon is the director, Geof Bartz is the editor, Jamie Lawrence is the music composer, and the runtime is 83.0.",Id367,0.5939532518386841,0.37745081384976703,0.600856061473063,
367,EN,Gemma,,1.4,SportsTeam,Agremiação Sportiva Arapiraquense has league Campeonato Brasileiro Série C. Campeonato Brasileiro Série C has country Brazil. Agremiação Sportiva Arapiraquense has nickname Alvinegro. ,"[""Agremiação Sportiva Arapiraquense's nickname is Alvinegro and they play in the Campeonato Brasileiro Série C league which is from Brazil."", 'Agremiacao Sportiva Arapiraquense (nickname: ""Alvinegro"") plays in the Campeonato Brasileiro Serie C League from Brazil.', 'Agremiacao Sportiva Arapiraquense (Alvinegro) play in the Campeonato Brasileiro Serie C league based in Brazil.']","Agremiação Sportiva Arapiraquense has league Campeonato Brasileiro Série C, which is in country Brazil. They also have the nickname Alvinegro.",Id368,0.797792911529541,0.5880493720372518,0.7914617704209438,
368,EN,Gemma,,1.4,Astronaut,Alan Shepard has birthDate 1923-11-18. Alan Shepard has nationality United States. Alan Shepard has deathPlace California. Alan Shepard has selectedByNasa 1959. Alan Shepard has birthPlace New Hampshire. Alan Shepard has award Distinguished Service Medal (United States Navy). ,"['Alan Shepard was born in New Hampshire, United States, on November 18th, 1923. He was selected by NASA in 1959. He was also awarded the Distinguished Service Medal by the United States Navy. Shepard died in California.', 'Alan Shepard was an American who was born on November 18, 1923 in New Hampshire. Shepard was awarded the Distinguished Service Medal in the United States Navy, selected by NASA in 1959 and died in California.', 'Alan Shepard was born on November 18, 1923 in New Hampshire in the U.S. Before his death in California in 1959, Shepard was awarded the Distinguished Service Medal by the United States Navy.']","Alan Shepard, born on November 18, 1923, was American and died in California. He was selected by NASA in 1959 and received the Distinguished Service Medal from the United States Navy.",Id369,0.8356504638989767,0.6385071078936259,0.8632027115917819,
369,EN,Gemma,,1.4,MusicalWork,Turn Me On (album) has runtime 35.1. Turn Me On (album) has artist The Honeymoon Killers (American band). Turn Me On (album) has genre Punk blues. Turn Me On (album) has producer The Honeymoon Killers (American band). ,"['The Honeymoon Killers both recorded and produced the album Turn Me On. This punk blues album is 35.1 minutes long.', 'The album Turn Me On, a punk blues genre , by the Honeymoon Killers has a run time of 35.1 minutes. The Honeymoon Killers self-produced their album.']","Turn Me On (album) has runtime 35.1, The Honeymoon Killers (American band) is the artist, it’s genre is Punk blues, and The Honeymoon Killers (American band) produced it.",Id370,0.6393690705299377,0.45803841948509216,0.6184016509683291,
370,EN,Gemma,,1.4,Building,Alan B. Miller Hall has address 101 Ukrop Way. Alan B. Miller Hall has currentTenants Mason School of Business. Alan B. Miller Hall has location Virginia. ,"['The Mason Schools of Business are the current tenants of,Alan B Miller Hall (address: 101, Ukrop way) is situated in Virginia.', 'The Mason School of Business are the current tenants of Alan B Miller Hall, located at 101 Ukrop Way in Virginia.', 'Alan B. Miller Hall is on 101 Ukrop way (In Virginia) and its current tenants are The Mason School of Business.']","101 Ukrop Way, Virginia has Mason School of Business.",Id371,0.6650939583778381,0.34586532910664874,0.29221425514101146,
371,EN,Gemma,,1.4,Company,Manila has isPartOf Metro Manila. ,"['Manila is part of Metro Manila.', 'Metro Manila includes the city of Manila.']",Manila is part of Metro Manila.,Id372,0.8732863962650299,0.7410701215267181,1.0,
372,EN,Gemma,,1.4,Building,Alan B. Miller Hall has architect Robert A. M. Stern. Alan B. Miller Hall has address 101 Ukrop Way. Alan B. Miller Hall has buildingStartDate 30 March 2007. Alan B. Miller Hall has currentTenants Mason School of Business. Alan B. Miller Hall has architecturalStyle Georgian architecture. Mason School of Business has country United States. Alan B. Miller Hall has owner College of William & Mary. ,"['The Mason School of Business are the current residents of the Alan B Miller Hall which was designed by Robert A M Stern in a Georgian architectural style. This business is located in the United States at 101 Ukrop Way in a building which began construction on the 30th of March, 2007. The College of William and Mary is the current owner of the building.', 'Owned by the College of William and Mary and leased to the Mason School of Business, the American based Alan B Miller Hall is the design of Robert Stern. It is a Georgian building whose construction began at 101 Ukrop Way in 2007, on March, 30.', 'The Georgian building Alan B Miller Hall was built by Robert Stern. The hall construction started on 30 March, 2007. It is currently tenanted by the Mason School of Business (based in the US) and owned by the College of William and Mary. Its address is 101 Ukrop Way.']","Robert A. M. Stern designed Alan B. Miller Hall, located at 101 Ukrop Way, which opened on March 30, 2007. It features Georgian architecture and is currently home to the Mason School of Business, owned by the College of William & Mary.",Id373,0.7389217813809713,0.484503040711085,0.8205198546958361,
373,EN,Gemma,,1.4,Airport,Adolfo Suárez Madrid–Barajas Airport has operatingOrganisation ENAIRE. Adolfo Suárez Madrid–Barajas Airport has location Alcobendas. Adolfo Suárez Madrid–Barajas Airport has runwayLength 3500.0. Adolfo Suárez Madrid–Barajas Airport has elevationAboveTheSeaLevel 610.0. ,"['The Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas, 610 metres above sea level. This airport is operated by ENAIRE and has a runway length of 3,500.', 'Adolfo Suárez Madrid Barajas Airport is found in Alcobendas and is operated by ENAIRE. It has a runway length of 3500.0 and is 610 metres above sea level.']",Adolfo Suárez Madrid–Barajas Airport has operatingOrganisation ENAIRE. Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas. Adolfo Suárez Madrid–Barajas Airport has a runway length of 3500.0 meters and an elevation above sea level of 610.0 meters.,Id374,0.774183601140976,0.6025680303573608,0.5504354765503382,
374,EN,Gemma,,1.4,University,"Acharya Institute of Technology has campus In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.. All India Council for Technical Education has location Mumbai. Acharya Institute of Technology has affiliation Visvesvaraya Technological University. Acharya Institute of Technology has president B.M. Reddy. Acharya Institute of Technology has wasGivenTheTechnicalCampusStatusBy All India Council for Technical Education. ","['The All India Council for Technical Education which is located in Mumbai, was proud to give the Technical Campus status to the Acharya Institute of Technology. The president of the Acharya Institute of Technology is B. M. Reddy and it is affiliated with Visvesvaraya Technological University. The campus address for the Acharya Institute of Technology is: Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090.', ""The President of Acharya Institute of Technology is B. M. Reddy which is affiliated with the Visvesvaraya Technological University. Its located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. Acharya Institute of Technology was given the 'Technical Campus' status by All India Council for Technical Education located in Mumbai.""]","Acharya Institute of Technology has campus In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090. All India Council for Technical Education is located in Mumbai. Acharya Institute of Technology is affiliated with Visvesvaraya Technological University. Acharya Institute of Technology’s president is B.M. Reddy. The technical campus status was given by All India Council for Technical Education.",Id375,0.8502999842166901,0.7673363089561462,0.8578375035964451,
375,EN,Gemma,,1.4,Scientist,"Olga Bondareva has deathPlace Saint Petersburg. Saint Petersburg has leaderTitle Governor. Olga Bondareva has birthPlace Leningrad, USSR. Saint Petersburg has foundingDate 1703-05-27. ","['Olga Bondareva was born in Leningrad, USSR and died in Saint Petersburg. Saint Petersburg was founded on May 27, 1703 and is led by a governor.', 'Olga Bondareva was born in the USSR in Leningrad and died in Saint Petersburg. Saint Petersburg was founded on May 27th 1703 and the leader of the city is given the title Governor.', 'Olga Bondareva was born in Leningrad, part of the USSR. She died in Saint Petersburg which was founded on 1703-05-27 where the leader is called a governor.']","Olga Bondareva’s death place is Saint Petersburg. Saint Petersburg’s leader title is Governor. Olga Bondareva’s birth place is Leningrad, USSR. Saint Petersburg was founded on 1703-05-27.",Id376,0.7118945519129435,0.5114995539188385,0.6728226495227899,
376,EN,Gemma,,1.4,Scientist,Lady Anne Monson has nationality Kingdom of England. India has areaTotal 3287590000000.0. Lady Anne Monson has residence India. India has leaderTitle Chief Justice. ,"['Lady Anne Monson’s nationality is English but currently resides in India, whose total area is 3,287,590 km^2. One of the leaders of India is Chief Justice.', 'Lady Anne Monson was born in England and had British nationality but she resided in India for most of her life. India has a total area of 32875900000000 and Chief Justice is one the leaders here.', 'Lady Anne Monson’s nationality was with the Kingdom of England but her residence was in India. One of the leadership titles in India is Chief Justice and the total area of India is 3287590000000.0.']","Lady Anne Monson is from the Kingdom of England. India has an area of 328,759,000,000.0. India's leader is the Chief Justice.",Id377,0.6887439886728922,0.35613540808359784,0.6381106123311918,
377,EN,Gemma,,1.4,Astronaut,Nie Haisheng has birthPlace Zaoyang. Zaoyang has isPartOf Hubei. ,"['Nie Haisheng is from Zaoyang in Hubei province.', 'Nie Haisheng was born in Zaoyang, which is part of Hubei province.', 'Nie Haisheng was born in Zaoyang which is a city that is a part of Hubei province.']","Nie Haisheng was born in Zaoyang, which is located in Hubei.",Id378,0.8778599301973978,0.5733884274959564,0.7657484207958245,
378,EN,Gemma,,1.4,SportsTeam,Agremiação Sportiva Arapiraquense has league Campeonato Brasileiro Série C. Agremiação Sportiva Arapiraquense has season 2015 Campeonato Brasileiro Série C. Campeonato Brasileiro Série C has country Brazil. Agremiação Sportiva Arapiraquense has numberOfMembers 17000. ,"['Agremiação Sportiva Arapiraquense, a league player in the Brazil-based Campeonato Brasileiro Série C league, which consists of 17000 members, competed in the 2015 Campeonato Brasileiro Série C.', 'Agremiação Sportiva Arapiraquense has 17000 members and plays in the Campeonato Brasileiro Série C league that is from Brazil. They also played in that league in 2015.', 'Agremiacao Sportiva Arapiraquense have 17000 members, played in the Campeonato Brasileiro Série C in 2015 and in the Campeonato Brasileiro Série C league which is based in Brazil.']",Agremiação Sportiva Arapiraquense plays in Campeonato Brasileiro Série C. Agremiação Sportiva Arapiraquense had a season in 2015 Campeonato Brasileiro Série C. Campeonato Brasileiro Série C is a league in Brazil. Agremiação Sportiva Arapiraquense has 17000 members.,Id379,0.7878758112589518,0.5810261964797974,0.6072109405285928,
379,EN,Gemma,,1.4,Scientist,Nurhan Atasoy has birthDate 1934-01-01. Nurhan Atasoy has residence Istanbul. Nurhan Atasoy has citizenship Turkey. Nurhan Atasoy has residence Turkey. ,"[""Nurhan Atasoy's, born on January 1, 1934, is a Turkish citizen living in Istanbul, Turkey."", 'Nurhan Atasoy was born on 1934-01-01 and currently resides and maintains citizenship in Turkey. He has a residence in Istanbul.', 'Nurhan Atasoy was born on January 1, 1934 and is a citizen of Turkey. Nurhan currently resides in Turkey and one of his residences is in Istanbul.']",Nurhan Atasoy was born on 1934-01-01 and has residence in Istanbul. She is a citizen of Turkey and has residence in Turkey.,Id380,0.7957396904627482,0.5526692867279053,0.8656643243432448,
380,EN,Gemma,,1.4,Artist,Liselotte Grschebina has nationality Israel. Liselotte Grschebina has birthPlace German Empire. Liselotte Grschebina has training School of Applied Arts in Stuttgart. ,"['Liselotte Grschebina was born in the German Empire, her nationality is Israeli and she attended the school of Applied Arts in Stuttgart.', 'Liselotte Grschebina was born within the German Empire and is an Israeli national. Grschebina attended the school of Applied Arts in Stuttgart.', 'Liselotte Grschebina was born in the German Empire, is an Israeli national and did her studies at the School of Applied Arts in Stuttgart.']",Liselotte Grschebina is Israeli and was born in the German Empire. She studied at the School of Applied Arts in Stuttgart.,Id381,0.9094969034194946,0.6826509833335876,0.8383985144636958,
381,EN,Gemma,,1.4,MusicalWork,Mermaid (Train song) has genre Pop rock. Mermaid (Train song) has musicalBand Train (band). Mermaid (Train song) has recordLabel Columbia Records. ,"['The pop rock song Mermaid by the band Train was released under the record label Columbia Records.', 'The pop rock song Mermaid by Train was released on the Columbia Records record label.', 'The pop rock song Mermaid, by Train, is on Columbia Records.']","Mermaid is a Pop rock song by Train, and it was released by Columbia Records.",Id382,0.6801155805587769,0.5446292956670126,0.7403033386364153,
382,EN,Gemma,,1.4,MusicalWork,Mermaid (Train song) has followedBy Imagine (John Lennon song). ,"['The Train song Mermaid is followed by the John Lennon song Imagine.', 'The song Mermaid by Train was followed by the release of Imagine by John Lennon performed by Train.', 'Train followed Mermaid with Imagine, a song by John Lennon.']","Mermaid's ""Train song"" followed Imagine by John Lennon.",Id383,0.7057491739590963,0.49976279338200885,0.7863220277976943,
383,EN,Gemma,,1.4,Scientist,Lady Anne Monson has birthPlace Darlington. Lady Anne Monson has birthDate 1726-01-01. Lady Anne Monson has deathDate 1776-02-18. Lady Anne Monson has birthPlace Kingdom of England. Lady Anne Monson has residence India. ,"['Lady Anne Monson was born on January 1, 1726 in Darlington located in the Kingdom of England. Her residence was in India and she later died on February 18, 1776.', 'Lady Anne Monson was born on January 1st, 1726 in Darlington, the Kingdom of England. After residing in India for most of her life, she died on February 18th, 1776.', 'Lady Anne Monson born in Darlington, England on Jan 1st 1726, and died on Feb 18th 1776, currently resides in India.']","Lady Anne Monson was born in Darlington on January 1, 1726, in the Kingdom of England, and died on February 18, 1776. She resided in India.",Id384,0.8311404983202616,0.6435723304748535,0.8091451811532903,
384,EN,Gemma,,1.4,Airport,Adolfo Suárez Madrid–Barajas Airport has operatingOrganisation ENAIRE. Adolfo Suárez Madrid–Barajas Airport has location Alcobendas. Adolfo Suárez Madrid–Barajas Airport has runwayLength 4349.0. Adolfo Suárez Madrid–Barajas Airport has runwayName 14R/32L. Adolfo Suárez Madrid–Barajas Airport has elevationAboveTheSeaLevel 610.0. Alcobendas has country Spain. ,"['The ENAIRE-operated Adolfo Suarez Madrid-Barajas Airport is located in Alcobendas, Spain, elevation 610.0 meters above sea level. 14R/32L, the runway, has a length of 4349.', 'Adolfo Suarez Madrid-Barajas Airport (operated by ENAIRE, in Alcobendas, Spain) is 610.0 metres above sea level. Its runway is called 14R/32L which is 4349.0 metres long.', 'Adolfo Suárez Madrid-Barajas Airport in Alcobendas, Spain is 610 metres above sea level and has a runway named 14R/32L that is 4349 metres long. ENAIRE is the operating organization for the airport.']",Adolfo Suárez Madrid–Barajas Airport has operatingOrganisation ENAIRE. Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas. Adolfo Suárez Madrid–Barajas Airport has a runway length of 4349.0. Adolfo Suárez Madrid–Barajas Airport has runway name 14R/32L. Adolfo Suárez Madrid–Barajas Airport has an elevation of 610.0. Alcobendas is in Spain.,Id385,0.6976095040639242,0.40741021434466046,0.4399957550760279,
