,Language,Model,BeamSearch,Temperature,Category,Input String,Original,Generated,TextID,BERTScore F1,chrF++,Sentence BLEU,Corpus BLEU
1378,EN,Gemma,,1.4,Film,English Without Tears has musicComposer Nicholas Brodszky. English Without Tears has editing Alan Jaggs. English Without Tears has producer Anatole de Grunwald. English Without Tears has writer Anatole de Grunwald. English Without Tears has cinematography Bernard Knowles. ,"['The music for the movie ""English Without Tears"" was composed by Nicholas Brodszky, whereas the movie was edited by Alan Jaggs, produced and written by Anatole de Grunwald, while Bernard Knowles did the cinematography.', 'Anatole de Grunwald wrote and produced English Without Tears which was edited by Alan Jaggs and had Bernard Knowles as the cinematographer. Nicholas Brodszky composed the music of the movie.', 'The soundtrack for the film English Without Tears, written and produced by Anatole de Grunwald, was done by Nicholas Brodszky. Alan Jaggs was the film editor, and Bernard Knowles was the cinematographer.']",Nicholas Brodszky composed the music for English Without Tears. Alan Jaggs edited English Without Tears. Anatole de Grunwald was a producer for English Without Tears. Anatole de Grunwald was a writer for English Without Tears. Bernard Knowles did the cinematography for English Without Tears.,Id1379,0.7520248889923096,0.5364302694797516,0.577846008641425,
1379,EN,Gemma,,1.4,Company,Chinabank has foundationPlace Manila. Manila has leaderTitle City Council. ,"[""Manila, which is led by City Council, is Chinabank's founding place."", 'Chinabank was founded in Manila, which is governed by the City Council.', 'Chinabank was founded in Manila, which is ruled by the City Council.']",Chinabank's foundation is in Manila. Manila is led by the City Council.,Id1380,0.7926095525423685,0.5545244812965393,0.7755754907713037,
1380,EN,Gemma,,1.4,Astronaut,Alan Shepard has birthDate 1923-11-18. Alan Shepard has nationality United States. Alan Shepard has deathPlace California. Alan Shepard has birthPlace New Hampshire. ,"['Alan Shepard was born on November 18th, 1923 in New Hampshire, United states and died in California.', 'Alan Shepard was an American born in New Hampshire on Nov 18, 1923. He died in California.', 'Alan Shepard was an American who was born on November 18, 1923 in New Hampshire and died in California.']","Alan Shepard, born on November 18, 1923, was a United States citizen from New Hampshire. He died in California.",Id1381,0.8346423904101054,0.6369791428248087,0.7977117378950359,
1381,EN,Gemma,,1.4,Company,Hypermarcas has location Brazil. Hypermarcas has product Drugs. Hypermarcas has industry Pharmaceuticals. Hypermarcas has keyPerson CEO. Hypermarcas has foundingDate 2001-01-01. Hypermarcas has netIncome 108600000. ,"['Hypermarcas, a drug maker in the pharmaceutical industry, was founded in Brazil on Jan 1 2001.Their key person is their CEO, and they have a net income of 108,600,000.', 'Hypermarcas, a Brazilian pharmaceutical company, was founded on Jan 01, 2001 and had a net income of 108,600,000. It is headed by its CEO.', 'Hypermarcas located in Brazil, is a company in the pharmaceuticals industry founded on January 1, 2001. Managed by their CEO the company has a net income of 108,600,000 and their main product is drugs.']","Hypermarcas is located in Brazil and offers Drugs. It is in the Pharmaceuticals industry and has a CEO. It was founded in 2001-01-01 and has a net income of 108,600,000.",Id1382,0.7849973241488138,0.5060447057088217,0.7877098389199222,
1382,EN,Gemma,,1.4,University,University of Burgundy has numberOfUndergraduateStudents 16800. University of Burgundy has staff 2900. University of Burgundy has numberOfStudents 27400. University of Burgundy has numberOfDoctoralStudents 1299. University of Burgundy has numberOfPostgraduateStudents 9400. ,"['The University of Burgundy has 2900 staff members that educate 16800 undergraduate students, 1299 doctoral students, and 9400 postgraduate students a total of 27400 students combined.', '2900 University of Burgundy staff members support 27400 students, of whom 16800 are undergraduates, 9400 are postgraduates and 1299 are doctoral.', 'At the University of Burgundy, 2900 staff members support a student body of 27400 which consists of 16800 undergraduate, 9400 postgraduate and 1299 doctoral students.']","University of Burgundy has 16800 undergraduate students, 2900 staff, 27400 students, 1299 doctoral students, and 9400 postgraduate students.",Id1383,0.8013858397801717,0.6117451985677084,0.9280108403335872,
1383,EN,Gemma,,1.4,Airport,Adolfo Suárez Madrid–Barajas Airport has operatingOrganisation ENAIRE. Adolfo Suárez Madrid–Barajas Airport has elevationAboveTheSeaLevel 610.0. Adolfo Suárez Madrid–Barajas Airport has location Madrid. ,"['Adolfo Suarez Madrid-Barajas Airport in Madrid, which is operated by ENAIRE, has an elevation of 610.0 metres above sea level.', 'ENAIRE is the operating organisation for Adolfo Suarez Madrid-Barajas airport. This Madrid airport is situated 610 meters above sea level.', 'Adolfo Suárez Madrid–Barajas Airport, located in Madrid, is operated by ENAIRE and has an elevation of 610.0 meters above sea level.']",Adolfo Suárez Madrid–Barajas Airport has operatingOrganisation ENAIRE. It has an elevation above sea level of 610.0 and is located in Madrid.,Id1384,0.7699212829271952,0.5709762573242188,0.8462840324702815,
1384,EN,Gemma,,1.4,MusicalWork,San Francisco has areaCode 628. ,"[""San Francisco's area code is 628."", 'The area code of San Francisco is 628.', '628 is an area code in San Francisco.']",San Francisco has area code 628.,Id1385,0.8296291828155518,0.604701300462087,0.8425355625260846,
1385,EN,Gemma,,1.4,WrittenWork,The Fellowship of the Ring has publisher George Allen & Unwin. The Fellowship of the Ring has followedBy The Two Towers. The Fellowship of the Ring has author J. R. R. Tolkien. ,"['The Fellowship of the Ring was written by J.R.R. Tolkien, published by George Allen & Unwin, and the Two Towers is its sequel.', 'The author of The Fellowship of the Ring is J.R.R. Tolkien. This book was followed by the Two Towers and was published by George Allen &Unwin.', 'George Allen & Unwin published the Fellowship of the Ring authored by J.R.R. Tolkien, Fellowship of the Ring was followed by The Two Towers.']",George Allen & Unwin published The Fellowship of the Ring. The Fellowship of the Ring was followed by The Two Towers. J. R. R. Tolkien wrote The Fellowship of the Ring.,Id1386,0.8289293249448141,0.6573697725931803,0.7569077362239072,
1386,EN,Gemma,,1.4,Film,Its Great to Be Young (1956 film) has starring Cecil Parker. Cecil Parker has birthYear 1897. ,"[""Cecil Parker, born in 1897, stars in the 1956 film It's Great to be Young."", ""Cecil Parker, who was born in 1897, starred in the 1956 movie It's Great to Be Young."", ""It's Great to Be Young starred Cecil Parker, who was born in 1897.""]","Its Great to Be Young (1956 film) has starring Cecil Parker, who was born in 1897.",Id1387,0.7299179633458456,0.6613135933876038,0.7984363200811161,
1387,EN,Gemma,,1.4,Scientist,Olga Bondareva has deathPlace Saint Petersburg. Olga Bondareva has birthDate 1937-04-27. Olga Bondareva has knownFor Bondareva–Shapley theorem. ,"['Olga Bondareva who was known for the Bondareva-Shapley theorem was born on April 27, 1937 and died in Saint Petersburg.', 'Olga Bondareva, known for the Bondareva-Shapley theorem, was born on April 27th, 1937 and died in Saint Petersburg.', 'Olga Bondareva, known for the Bondareva-Shapley theorem, was born on April 27, 1937 and died in Saint Petersburg.']","Olga Bondareva, born on April 27, 1937, died in Saint Petersburg and was known for the Bondareva–Shapley theorem.",Id1388,0.9086427887280782,0.7813263734181722,0.9240157650216384,
1388,EN,Gemma,,1.4,Artist,Petah Tikva has meaning Opening of hope. ,"['Petah Tikva means ""opening of hope.""', 'Petah Tikva means ‘Opening of Hope’ in Hebrew.']",Petah Tikva has meaning Opening of hope.,Id1389,0.8427171111106873,0.5030862092971802,0.7690493285272233,
1389,EN,Gemma,,1.4,MusicalWork,Expect a Miracle has followedBy Afterplay (Brian Kelly album). ,"['Expect a Miracle was followed by Afterplay by Brian Kelly.', ""Expect a Miracle was followed by Brian Kelly's Afterplay album."", 'Expect A Miracle is followed by the album Afterplay.']",Expect a Miracle followed by Afterplay.,Id1390,0.6163468360900879,0.5668413241704305,0.7015432832533947,
1390,EN,Gemma,,1.4,Monument,"11th Mississippi Infantry Monument has location Adams County, Pennsylvania. 11th Mississippi Infantry Monument has country United States. ","['Adams County, Pennsylvania, United States is home to the 11th Mississippi Infantry Monument.', 'The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania which is in United States.', 'The location of the 11th Mississippi Infantry Monument is Adams County, Pennsylvania, United States.']","The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania, in the United States.",Id1391,0.8240323861440023,0.8175105055173238,0.9746196708870044,
1391,EN,Gemma,,1.4,University,University of Burgundy has staff 2900. University of Burgundy has numberOfDoctoralStudents 1299. University of Burgundy has campus Dijon. University of Burgundy has city Dijon. ,"['The University of Burgundy has a 2900 member staff. The university, located in Dijon, serves 1299 doctoral students.', 'The University of Burgundy is located in Dijon. The school employs 2900 staff members and currently serves 1299 doctoral students.', 'The University of Burgundy, located in Dijon, has 2900 staff members and 1299 doctoral students.']",The University of Burgundy has 2900 staff and 1299 doctoral students. It is located in Dijon and has a campus in Dijon.,Id1392,0.8507320483525594,0.6569766799608866,0.7862123462625747,
1392,EN,Gemma,,1.4,MusicalWork,Let It Breed has precededBy Love American Style (album). ,"['The album Let It Breed is preceded by the release of the album Love American Style.', 'The album Let It Breed was preceded by the release of the Love American Style album.', 'Let it Breed was preceded by the album Love American Style.']",Let It Breed preceded Love American Style (album).,Id1393,0.7541399598121643,0.4947297672430674,0.7329266802573914,
1393,EN,Gemma,,1.4,Monument,"Adams County, Pennsylvania has hasToItsWest Franklin County, Pennsylvania. 11th Mississippi Infantry Monument has established 2000. 11th Mississippi Infantry Monument has location Adams County, Pennsylvania. 11th Mississippi Infantry Monument has municipality Gettysburg, Pennsylvania. Adams County, Pennsylvania has hasToItsSoutheast Carroll County, Maryland. 11th Mississippi Infantry Monument has category Contributing property. 11th Mississippi Infantry Monument has country United States. ","['The 11th Mississippi Infantry Monument is categorized as a contributing Property; it is in the United States and was established in 2000. The 11th Mississippi Infantry Monument is located in the municipality of Gettysburg in Pennsylvania, Adams County, which is to the east of Franklin County and northwest of Carroll County, Maryland.', 'The 11th Mississippi Infantry Monument, located in the municipality of Gettysburg in Adams County Pennsylvania, United States, which is just east of Franklin County, and northwest of Carroll County, Maryland, is categorized as a contributing property, erected in 2000.', ""The 11th Mississippi Infantry Monument was established in the year 2000 and falls under the category of Contributing property in the municipality of Gettysburg, Pennsylvania located in the United States and 11th Mississippi Infantry Monument's location is Adams County, Pennsylvania. To the southeast lies Carroll County, Maryland and Adams County Pennsylvania is East of Franklin County, Pennsylvania.""]","Adams County is west of Franklin County. The 11th Mississippi Infantry Monument was established in 2000 and is located in Adams County, Pennsylvania, in Gettysburg, Pennsylvania. Adams County is southeast of Carroll County, Maryland. The 11th Mississippi Infantry Monument is a contributing property in the United States.",Id1394,0.7557067076365153,0.6628376642862955,0.9024816774888262,
1394,EN,Gemma,,1.4,Scientist,Darinka Dentcheva has citizenship United States. United States has areaTotal 9833520000000.0. Darinka Dentcheva has influencedBy Andrzej Piotr Ruszczyński. Darinka Dentcheva has birthDate 1958-01-01. ,"['Darinka Dentcheva, who was born on January 1, 1958 and was influenced by Andrzej Piotr Ruszczynski, is a United States Citizen. The area total of the United States is 9,833,520.', 'Darinka Dentcheva was born on January 1, 1958 and is a citizen of the United States (total area 9833520000000). She developed a theory influenced by Andrzej Piotr Ruszczyński.', 'Darinka Dentcheva influenced by Andrzej Piotr Ruszczynski, is a United States citizen born on born January 1st, 1958. The total area of the United States is 9833520000000.0 km.']","Darinka Dentcheva is a citizen of the United States. The United States has an area of 98,335,200,000.0. Darinka Dentcheva has been influenced by Andrzej Piotr Ruszczyński. Darinka Dentcheva's birth date is 1958-01-01.",Id1395,0.7464258670806885,0.535416861375173,0.6454060456367637,
1395,EN,Gemma,,1.4,Scientist,Reşadiye has country Turkey. ,"['Reşadiye is in the country of Turkey.', 'Reşadiye is located in the country of Turkey.', 'Reşadiye is a town in Turkey.']",Reşadiye is in Turkey.,Id1396,0.8254065116246542,0.5366383890310923,0.7274705090242837,
1396,EN,Gemma,,1.4,Film,Lionsgate has keyPerson Jon Feltheimer. ,"['One key person of Lionsgate is Jon Feltheimer.', 'One of the key people in Lionsgate is Jon Feltheimer.', 'Lionsgate is a company with Jon Feltheimer as a key person.']",Jon Feltheimer is a key person at Lionsgate.,Id1397,0.8208291927973429,0.5581538379192352,0.8552696265096341,
1397,EN,Gemma,,1.4,Astronaut,Alan Shepard has birthDate 1923-11-18. Alan Shepard has deathPlace California. Alan Shepard has birthPlace New Hampshire. ,"['Alan Shepard, born in New Hampshire on Nov 18, 1923, died in California.', 'Alan Shepard was born in New Hampshire on November 18, 1923, but died in California.', 'Alan Shepard, born November 18th, 1923 in New Hampshire, later died in California.']","Alan Shepard was born on November 18, 1923, in New Hampshire. He died in California.",Id1398,0.8611884315808614,0.7506877978642782,0.922632212643567,
1398,EN,Gemma,,1.4,MeanOfTransportation,Pontiac Rageous has assembly Michigan. Pontiac Rageous has productionEndYear 1997. Pontiac Rageous has bodyStyle Coupe. ,"['The Pontiac Rageous coupe was last assembled in Michigan in 1997.', 'The Pontiac Rageous was a car with a coupe body style which was last produced in 1997 in Michigan.', 'The Pontiac Rageous has a coupe body style and was assembled in Michigan. Production of the Pontiac Rageous ended in 1997.']","Pontiac Rageous is a coupe produced in Michigan, with an assembly in Michigan and a production end year of 1997.",Id1399,0.7111955483754476,0.4656200607617696,0.6635949194793679,
1399,EN,Gemma,,1.4,University,"Acharya Institute of Technology has campus In Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.. All India Council for Technical Education has location Mumbai. Acharya Institute of Technology has director Dr. G. P. Prabhukumar. Bangalore has founder Kempe Gowda I. Acharya Institute of Technology has city Bangalore. Acharya Institute of Technology has wasGivenTheTechnicalCampusStatusBy All India Council for Technical Education. Acharya Institute of Technology has state Karnataka. ","['The city of Bangalore, founded in the state of Karnataka, India By Kempe Gowda I, is home to the Acharya Institute of Technology. Its campus with Technical Status designated by the All India Technical Council for Technical Education in Mumbai, is located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090, and the institute is directed by Dr. G.P. Prabhukumar.', 'The city of Bangalore, in Karnataka state, India, was founded by Kempe Gowda I, and is home to the Acharya Institute of Technology, a campus located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090, directed by Dr. G.P. Prabhukumar, and proudly designated a Technical Campus by the All India Council for Technical Education of Mumbai.', 'The city of Bangalore, founded in Karnataka state, India, by Kempe Gowda I, is home to the Acharya Institute of Technology, a Technical Campus designated by the All India Council for Technical Education of Mumbai, directed by Dr. G. P. Prabhukumar and located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090.']","Acharya Institute of Technology has campus in Soldevanahalli, Bangalore – 560090. All India Council for Technical Education is located in Mumbai. Dr. G. P. Prabhukumar is the director of Acharya Institute of Technology. Bangalore was founded by Kempe Gowda I. Acharya Institute of Technology is located in Bangalore. The technical campus status of Acharya Institute of Technology was given by All India Council for Technical Education. Acharya Institute of Technology is located in Karnataka.",Id1400,0.7356248497962952,0.522186279296875,0.6320048175998308,
1400,EN,Gemma,,1.4,Astronaut,"Alan Shepard has birthDate 1923-11-18. Alan Shepard has nationality United States. Alan Shepard has servedAsChiefOfTheAstronautOfficeIn 1963. Alan Shepard has deathPlace California. Alan Shepard has birthPlace New Hampshire. Alan Shepard has almaMater NWC, M.A. 1957. Alan Shepard has status Deceased. ","['Alan Shepard, an American, who went to school at NWC and graduated with an MA in 1957 and who was the Chief of the Astronaut Office in 1963, was born in New Hampshire on Nov 18, 1923 and died in California.', 'Alan Shepard was an American, born November 18th, 1923 in New Hampshire and he died in California. He graduated from NWC with an M.A. in 1957 and was the Chief of the Astronaut Office in 1963.', 'Alan Shepard is a US national who was born in New Hampshire in November of 1923 and died in California. He graduated from NWC with an MA in the year 1957 and subsequently served as Chief of the Astronaut Office from 1963.']","Alan Shepard, born on November 18, 1923, in New Hampshire, was a United States citizen who served as Chief of the Astronaut Office in 1963. He studied at NWC, earning an M.A. in 1957, and passed away in California. He is deceased.",Id1401,0.7685935298601786,0.5482618610064188,0.753481181697928,
1401,EN,Gemma,,1.4,MusicalWork,Bootleg Series Volume 1: The Quine Tapes has artist The Velvet Underground. Bootleg Series Volume 1: The Quine Tapes has producer The Velvet Underground. Bootleg Series Volume 1: The Quine Tapes has runtime 230.05. Bootleg Series Volume 1: The Quine Tapes has genre Rock music. Bootleg Series Volume 1: The Quine Tapes has precededBy Squeeze (The Velvet Underground album). Bootleg Series Volume 1: The Quine Tapes has recordLabel Polydor Records. Bootleg Series Volume 1: The Quine Tapes has recordLabel Universal Music Group. ,"['Bootleg Series Volume 1: The Quine Tapes of rock genre created and produced by Velvet Underground with 230.05 minutes runtime was recorded through Polydor Records and Universal Music Group record label. It was preceded by the album Squeeze.', 'The Bootleg Series Volume I: The Quine Tapes created and produced by the Velvet Underground with runtime of 230:05 was recorded under the Polydor Records and Universal Music Group record labels. The Rock music genre album was preceded by Squeeze by The Velvet Underground.', 'The Bootleg Series Volume I: The Quine Tapes created and produced by The Velvet Underground with runtime of 230.05 minutes was released by the record labels Polydor Records and Universal Music Group. The Rock music genre album is preceded by the Velvet Underground album Squeeze.']",The Velvet Underground was the artist of Bootleg Series Volume 1: The Quine Tapes. The Velvet Underground was also the producer. Bootleg Series Volume 1: The Quine Tapes had a runtime of 230.05 minutes and was categorized as Rock music. It preceded Squeeze (The Velvet Underground album). The record label for this release was Polydor Records and Universal Music Group.,Id1402,0.7304618159929911,0.6145355701446533,0.675129815889639,
1402,EN,Gemma,,1.4,SportsTeam,Agremiação Sportiva Arapiraquense has league Campeonato Brasileiro Série C. Campeonato Brasileiro Série C has country Brazil. Agremiação Sportiva Arapiraquense has numberOfMembers 17000. Agremiação Sportiva Arapiraquense has ground Estádio Municipal Coaracy da Mata Fonseca. ,"['The team Agremiação Sportiva Arapiraquense play in the Brazilian-based Campeonato Brasileiro Série C league. With 17000 members, Agremiação Sportiva Arapiraquense play in the Estadio Municipal Coaracy da Mata Fonseca grounds.', 'Agremiação Sportiva Arapiraquense play in the Campeonato Brasileiro Série C league in Brazil. The club currently has 17000 members.Estádio Municipal Coaracy da Mata Fonseca is the name of the ground of the team.', ""Agremiacao Sportiva Arapiraquense has 17000 members and play in the Campeonato Brasileiro Serie C league from Brazil. Their ground's name is Estadio Municipal Coaracy da Mata Fonseca.""]","Agremiação Sportiva Arapiraquense plays in the Campeonato Brasileiro Série C, which is in Brazil. It has 17,000 members and plays at Estádio Municipal Coaracy da Mata Fonseca.",Id1403,0.8490926623344421,0.6028793652852377,0.8441922474235728,
1403,EN,Gemma,,1.4,Artist,Liselotte Grschebina has birthPlace Karlsruhe. Liselotte Grschebina has birthDate 1908-05-02. Liselotte Grschebina has deathDate 1994-06-14. ,"['Liselotte Grschebina was born in Karlsruhe on May 2nd, 1908, and died on June 14th, 1994.', 'Liselotte Grschebina was born in Karlsruhe on May 2nd, 1908 and died on June 14th, 1994.']","Liselotte Grschebina was born in Karlsruhe on May 2, 1908, and died on June 14, 1994.",Id1404,0.9679040610790252,0.8524327874183655,0.929913999172673,
1404,EN,Gemma,,1.4,Film,Max Benedict has deathPlace London. ,"['Max Benedict died in London.', 'The death place of Max Benedict was London.']",London.,Id1405,0.4528148770332336,0.2152393758296966,0.0497870683678639,
1405,EN,Gemma,,1.4,Scientist,Istanbul has timeZone Eastern European Time. ,"['The time zone of Istanbul is Eastern European time.', 'Istanbul is in the Eastern European Time Zone.', ""Istanbul's time zone is Eastern European Time.""]",Istanbul has timeZone Eastern European Time.,Id1406,0.7714028159777323,0.6026045580705007,0.8385272050574872,
1406,EN,Gemma,,1.4,WrittenWork,The Fellowship of the Ring has followedBy The Two Towers. The Fellowship of the Ring has author J. R. R. Tolkien. The Fellowship of the Ring has releaseDate 1954-07-29. ,"['The Fellowship of the Ring was written by J.R.R. Tolkien and released on July 29, 1954. The Two Towers was released at a later time.', 'The Fellowship of the Ring, written by J.R.R. Tolkien, was published on July 29, 1954. It was followed by The Two Towers.', 'The release date of the Fellowship of the Ring was July 29, 1954. The novel was written by J.R.R. Tolkien and the Two Towers is the sequel to it.']","has followedBy The Two Towers.
has author J. R. R. Tolkien.
has releaseDate 1954-07-29.",Id1407,0.5884425044059753,0.3058144748210907,0.4294611903659627,
1407,EN,Gemma,,1.4,Airport,Bedford Aerodrome has cityServed Bedford Autodrome. Bedford Aerodrome has location Thurleigh. Bedford Aerodrome has icaoLocationIdentifier EGBF. Bedford Aerodrome has elevationAboveTheSeaLevel 83.2104. ,"[""Bedford Aerodrome's International Civil Aviation Organization (ICAO) identifier is EGBF. The aerodrome serves the Bedford Autodrome; it is situated in Thurleigh and has an elevation of 83.2104 above sea level."", 'Located in Thurleigh and identified by EGBF, the Bedford Aerodrome is 83.2 meters above sea level and serves the Bedford Autodrome.', 'Bedford Autodrome is served by the The Bedford Aerodrome and the ICAO location identifier is EGBF located in Thurleigh. The Bedford Aerodrome elevation above the sea level is 83.2104 meters.']",Bedford Aerodrome serves Bedford and is located in Thurleigh. It has the ICAO identifier EGBF and an elevation of 83.2104 meters above sea level.,Id1408,0.7754166523615519,0.5219018260637919,0.936676305075221,
1408,EN,Gemma,,1.4,Astronaut,Buzz Aldrin has mission Apollo 11. Buzz Aldrin has birthDate 1930-01-20. ,"['Buzz Aldrin, part of the Apollo 11 crew, was born on January 20th, 1930.', 'An Apollo 11 crew member, Buzz Aldrin, was born on January 20, 1930.', 'Buzz Aldrin (born on 1930-01-20),was a crew member on Apollo 11.']","Buzz Aldrin, a member of the Apollo 11 mission, was born on January 20, 1930.",Id1409,0.8655864199002584,0.6376752058664957,0.8693011689781325,
1409,EN,Gemma,,1.4,Film,Its Great to Be Young (1956 film) has director Cyril Frankel. Cyril Frankel has birthPlace United Kingdom. ,"[""It's Great to Be Young is a 1956 film directed by Cyril Frankel, who was born in the UK."", ""Born in the UK, Cyril Frankel directed the movie It's Great to Be Young."", ""The United Kingdom born Cyril Frankel directed the 1956 movie It's Great to be Young.""]","Its Great to Be Young (1956 film) was directed by Cyril Frankel, who was born in the United Kingdom.",Id1410,0.7478684981664022,0.6273886760075887,0.8895663501228509,
1410,EN,Gemma,,1.4,Film,Super Capers has distributor Lionsgate. Lionsgate has keyPerson Jon Feltheimer. Lionsgate has keyPerson Michael R. Burns. Super Capers has starring Michael Rooker. Super Capers has director Ray Griggs (director). ,"['Lionsgate, the distributor for the movie Super Capers, has two key people: Jon Feltheimer and Michael R. Burns. Super Capers is directed by Ray Griggs and stars Michael Rooker.', 'Super Capers was distributed by Lionsgate but, directed by Ray Griggs. Michael Rooker played in the movie as well. Michael R Burns and Jon Feltheimer are key people of Lionsgate.', 'Michael R Burns and Jon Feltheimer played key roles for the company Lionsgate in the distribution of the film ""Super Capers,"" starring Michael Rooker and directed by Ray Griggs.']",Super Capers has distributor Lionsgate. Lionsgate has keyPerson Jon Feltheimer. Lionsgate has keyPerson Michael R. Burns. Super Capers has starring Michael Rooker. Super Capers has director Ray Griggs.,Id1411,0.7037464181582133,0.4898545543352763,0.7049570624071952,
1411,EN,Gemma,,1.4,MusicalWork,Turn Me On (album) has followedBy Take It Off!. ,"['The Turn Me On album was followed by the Take it Off album.', 'The album Turn Me On is followed by the album Take It Off!', 'The album Turn Me On was followed by Take It Off!']",Turn Me On has followed Take It Off!.,Id1412,0.6331754525502523,0.4587333003679911,0.6425916970954293,
1412,EN,Gemma,,1.4,Film,English Without Tears has producer Anatole de Grunwald. Anatole de Grunwald has birthDate 1910-12-25. ,"['""English Without Tears"" was produced by Anatole de Grunwald who was born on December 25, 1910.', '""English Without Tears"" was produced by Anatole de Grunwald, who was born on December 25th 1910.', 'Anatole de Grunwald, who was born on December 25, 1910, was the producer of English Without Tears.']","Anatole de Grunwald is the producer of English Without Tears, and he was born on December 25, 1910.",Id1413,0.8304277658462524,0.738154391447703,0.893291948984543,
1413,EN,Gemma,,1.4,Artist,Andrew Rayel has associatedBand/associatedMusicalArtist Bobina. Andrew Rayel has genre Trance music. ,"['Trance artist Andrew Rayel is associated with Bobina.', 'Andrew Rayel, a performer in the genre of Trance music, is associated with the musical artist, Bobina.', ""Andrew Rayel's musical genre is trance music which is often associated with Bobina.""]","Andrew Rayel is associated with Bobina, and his genre is Trance music.",Id1414,0.7937548557917277,0.5861985683441162,0.7203949117624291,
1414,EN,Gemma,,1.4,MusicalWork,Nord (Year of No Light album) has recordLabel Crucial Blast. ,"['Year of No Light made an album called Nord, which was released by the record label Crucial blast.', 'The album entitled Nord, by the group Year of No Light, was released on the Crucial Blast label.', ""The Year of No Light album Nord's record label is Crucial Blast.""]",Nord (Year of No Light album) has recordLabel Crucial Blast.,Id1415,0.6842329303423563,0.4728736976782481,0.7874506449677284,
1415,EN,Gemma,,1.4,CelestialBody,1147 Stavropolis has discoverer Grigory Neujmin. 1147 Stavropolis has absoluteMagnitude 11.5. 1147 Stavropolis has discovered 1929-06-11. ,"['1147 Stavropolis is an asteroid that was discovered on June 11, 1929 by Grigory Neujmin. The absolute magnitude of 1147 Stavropolis is 11.5.', '1147 Stavropolis, discovered by Grigory Neujmin on June 11, 1929, has an absolute magnitude of absolute magnitude of 11.5.', '1147 Stavropolis has an absolute magnitude of 11.5. It was discovered on June 11, 1929 by Grigory Neujmin.']","Stavropolis, discovered by Grigory Neujmin, has an absolute magnitude of 11.5 and was discovered on June 11, 1929.",Id1416,0.8492379983266195,0.7128557761510214,0.8729503722277446,
1416,EN,Gemma,,1.4,Artist,Liselotte Grschebina has birthDate 1908-05-02. Liselotte Grschebina has deathPlace Israel. ,"['Liselotte Grschebina was born on May 2, 1908 and died in Israel.', 'Liselotte Grschebina was born on May 2nd, 1908 and died in Israel.', 'Liselotte Grschebina was born on 1908-05-02 and died in Israel.']","Liselotte Grschebina was born on May 2, 1908, and died in Israel.",Id1417,0.9330734610557556,0.8657722473144531,0.9601328622880726,
1417,EN,Gemma,,1.4,SportsTeam,Agremiação Sportiva Arapiraquense has league Campeonato Brasileiro Série C. Agremiação Sportiva Arapiraquense has nickname Alvinegro. ,"['Agremiação Sportiva Arapiraquense, nicknamed Alvinegro, play in the Campeonato Brasileiro Série C league.', 'Agremiação Sportiva Arapiraquense, also known as Alvinegro, play in the Campeonato Brasileiro Série C league.', 'Agremiação Sportiva Arapiraquense, who are nicknamed Alvinegro, play in the Campeonato Brasileiro Série C league.']",Agremiação Sportiva Arapiraquense is in the Campeonato Brasileiro Série C league and their nickname is Alvinegro.,Id1418,0.886959989865621,0.7446635961532593,0.8420986153413242,
1418,EN,Gemma,,1.4,Athlete,Aleksandr Prudnikov has youthclub FC Spartak Moscow. FC Terek Grozny has ground Grozny. Aleksandr Prudnikov has club FC Terek Grozny. ,"['Aleksandr Prudnikov is a member of FC Spartak Moscow youth team and FC Terek Grozny club. The latter club is based in Grozny.', ""Aleksandr Prudnikov played for FC Spartak Moscow's youth team and currently plays for FC Terek Grozny. FC Terek Grozny's ground is at Grozny."", 'Aleksandr Prudnikov played for the youth FC Spartak Moscow before playing for FC Terek Grozny, which is located in Grozny.']",Aleksandr Prudnikov plays for youthclub FC Spartak Moscow. FC Terek Grozny’s ground is Grozny. Aleksandr Prudnikov plays for club FC Terek Grozny.,Id1419,0.7950592637062073,0.5418517490228018,0.7887746287637741,
1419,EN,Gemma,,1.4,Astronaut,"Alan Shepard has deathPlace California. Alan Shepard has almaMater NWC, M.A. 1957. ","['Alan Shepard who died in California graduated from NWC in 1957 with an M.A.', 'Alan Shepard (died in,California),went to school at NWC and graduated with an MA in 1957.', 'Alan Shepard graduated from NWC with an M.A. in 1957 and died in California.']",Alan Shepard died in California. He received an M.A. from NWC in 1957.,Id1420,0.7842037677764893,0.5457358757654825,0.7639748318577875,
